step,rewards,qf1_loss,actor_loss,observations,action
43700,[-324.30334],195803.75,-2356.621826171875,[ 3.18049687  2.46083304 -1.34398758  2.43329596],[-0.73128164]
43800,[-291.89188],172430.765625,-2035.6875,[ 3.40257003  0.93890591 -0.47592947  0.06333965],[-4.2026896]
43900,[-63.322502],247623.0,-2357.69580078125,[ 1.46735405 -0.49820173 -2.43307327  0.57528286],[0.513787]
44000,[-137.91998],179994.28125,-1474.781982421875,[ 1.6665906   1.46536716 -4.21723528  5.06314657],[4.748713]
44100,[-426.44034],194809.75,-1927.3505859375,[ 3.64890793  1.00794533 -0.9330654  -5.43332633],[-7.068089]
44200,[-112.14026],156099.46875,-2273.244140625,[ 1.74329762  0.97900852 -6.44647298  3.40222674],[2.5983868]
44300,[-209.67433],188123.4375,-2187.962646484375,[ 2.33083522  1.86631926 -8.26356986  8.46616524],[1.604668]
44400,[-238.21638],167483.203125,-1977.626953125,[ 2.6573531   1.52574609 -7.65345513  6.92577848],[-1.4641095]
44500,[-323.90134],132373.359375,-1814.94287109375,[ 3.07022373  0.76277595 -9.49133654  4.05402454],[-5.264335]
44600,[-253.26846],159973.703125,-1532.92919921875,[ 2.84289472  1.13023621 -7.1829897   6.26339727],[-3.4914415]
44700,[-263.5648],164748.125,-1752.9613037109375,[ 2.9609454   0.84424623 -6.48113873  4.01402661],[-3.7972825]
44800,[-286.0694],158885.09375,-2187.0263671875,[ 3.125607    1.25467814 -5.53080393  5.7627828 ],[-4.1663074]
44900,[-273.28204],153339.90625,-2086.310791015625,[ 2.95357896  0.77333595 -7.61759563  3.90793432],[-4.075044]
45000,[-378.12454],116068.4453125,-1707.867431640625,[ 3.55004638  0.7498359  -5.80977128  2.06199798],[-5.550212]
45100,[-457.94476],182535.078125,-1747.594482421875,[ 3.7498213   0.73763739 -3.65089238 -3.2374724 ],[-7.2838697]
45200,[-412.27313],168438.921875,-1518.306396484375,[ 3.38972517  0.96003945 -1.91784439 -4.26975613],[-7.7868257]
45300,[-290.3517],149876.875,-2064.81884765625,[ 2.91816297  2.44028936 -1.55521039  4.06857689],[-1.4557272]
45400,[-227.73373],184704.984375,-1358.0848388671875,[ 2.7151946   0.91586008 -7.72116282  5.01529509],[-3.42264]
45500,[-275.37564],116131.65625,-2047.923828125,[ 3.06414309  0.67121871 -7.69139118  4.17517537],[-3.1038768]
45600,[-177.43819],238796.703125,-709.7045288085938,[ 1.32252517 -2.70524951  2.55361322 -0.93243753],[2.666999]
45700,[-461.00458],101662.015625,-1902.0654296875,[ 3.78342351  0.75563057 -3.78488125 -2.657454  ],[-7.181265]
45800,[-220.01688],130392.3203125,-1636.36474609375,[ 2.7503434   0.82042901 -6.75817511  2.95835862],[-2.8119974]
45900,[-346.43585],144403.828125,-853.8908081054688,[ 3.48078373 -1.51273877  5.06362769  3.19465822],[-8.892287]
46000,[-180.32852],151782.59375,-1926.9022216796875,[ 2.34661529  1.26667158 -7.33041337  5.43385989],[-0.52002966]
46100,[-229.90353],117494.8359375,-1062.17333984375,[ 1.21666084 -2.97714795  3.28086833  4.01954067],[3.0491192]
46200,[-207.66115],118757.8046875,-1592.201416015625,[-0.61780509 -3.19777947 -3.88265304  0.1775545 ],[-3.3662734]
46300,[-191.83778],158291.5625,-1544.3837890625,[ 0.83533827 -2.52364012  1.59023656  3.54425667],[-1.1735227]
46400,[-336.17575],171871.375,-1312.0723876953125,[-2.79893174 -1.68566302 -0.81321552  8.80593462],[6.774739]
46500,[-243.68611],113999.8671875,-1242.8419189453125,[-1.87226104 -3.10336243 -6.78846775 -0.61971541],[-1.7445586]
46600,[-297.28796],131659.21875,-1165.31640625,[-2.50204538 -2.06779083 -0.52425095  8.46870787],[5.150539]
46700,[-176.56216],118175.4296875,-1133.299072265625,[-0.36416305 -2.9272939  -3.77386586 -2.44874685],[-3.095005]
46800,[-283.37158],177981.59375,-830.5890502929688,[-2.37183808 -2.9007004  -5.74788815  4.649686  ],[3.6575541]
46900,[-95.42884],152223.40625,-1361.083740234375,[ 0.81336147 -1.89003372 -0.90384289 -5.25953887],[3.2154374]
47000,[-402.42627],156403.25,-1120.1561279296875,[-2.87214055 -2.83358998 -1.93548323  7.64669189],[6.0989738]
47100,[-361.19855],137131.265625,-1174.969970703125,[-2.7823902  -1.58976089  1.46686647 11.58010387],[6.0246444]
47200,[-234.09714],169552.890625,-496.5386962890625,[-1.33944038 -3.30231573 -8.26167549  1.94589533],[-0.70271325]
47300,[-329.2961],166383.8125,-1369.30029296875,[-2.73107018 -2.66725107 -3.20445727  3.26567076],[6.566542]
47400,[-452.3664],169754.71875,-834.6007080078125,[-3.03003362 -3.0124615  -3.3860864   8.46290239],[8.6837845]
47500,[-111.16589],150292.90625,-950.1453857421875,[ 0.31915194 -2.41281435 -4.37428992 -8.48878097],[-4.727007]
47600,[-104.712326],147596.3125,-1117.8497314453125,[ 1.83357129  0.95097048 -3.29847298 -0.61721136],[0.77050745]
