step,rewards,qf_loss,actor_loss,observations,action
29499,[-8.258579],37234628.0,4701.9912109375,[ 0.00680756 -0.00360585  0.          0.        ],[1.3889651]
29999,[-4.2573795],84276960.0,8404.3271484375,[0.00519039 0.0059336  0.         0.        ],[-1.5425293]
30499,[-117.89787],210123488.0,19514.30078125,[-0.00873274 -0.00906773  0.          0.        ],[10.223768]
30999,[-131.93375],890215552.0,23507.34765625,[ 0.00807768 -0.00047166  0.          0.        ],[10.935394]
31499,[-9.040836],1866543872.0,41741.52734375,[0.00670347 0.00013342 0.         0.        ],[1.2006156]
31999,[-153.34988],5797294592.0,28580.95703125,[ 0.00611198 -0.00264893  0.          0.        ],[12.02559]
32499,[-271.7706],7694092288.0,20432.80078125,[-0.00987441 -0.00101762  0.          0.        ],[16.122732]
32999,[-185.76791],15168914432.0,-2913.9130859375,[-0.00087785 -0.00185934  0.          0.        ],[13.280392]
33499,[-15.421564],13694052352.0,-43002.3828125,[-0.00865543  0.00456397  0.          0.        ],[-3.3589463]
33999,[-7.3481927],39180529664.0,-63872.8515625,[0.00984796 0.00570382 0.         0.        ],[-2.5530896]
34499,[-413.99832],53044133888.0,-71242.90625,[-0.00115227 -0.00367201  0.          0.        ],[-18.83281]
34999,[-454.49942],88025694208.0,-22890.626953125,[ 0.00973275 -0.00167986  0.          0.        ],[-19.86834]
35499,[-360.3151],69304107008.0,-84194.4765625,[ 0.0070478  -0.00935212  0.          0.        ],[18.810562]
35999,[-451.2965],113968545792.0,-162286.390625,[-0.00692125  0.0062639   0.          0.        ],[-19.98985]
36499,[-360.04868],213366145024.0,-332410.625,[-0.00505936 -0.0029261   0.          0.        ],[-18.50721]
36999,[-392.7232],298903863296.0,-534601.1875,[-0.00184641 -0.0041231   0.          0.        ],[19.552315]
37499,[-389.84296],325675057152.0,-766552.125,[ 0.00825375 -0.00734336  0.          0.        ],[19.492054]
37999,[-406.7904],400621568000.0,-620165.5,[0.00351642 0.00273925 0.         0.        ],[19.92078]
38499,[-451.3444],542604197888.0,-731733.4375,[-0.00099339 -0.00314149  0.          0.        ],[-19.982159]
38999,[-418.64737],655684403200.0,-1151147.25,[0.00453437 0.00881406 0.         0.        ],[19.9583]
39499,[-456.736],931734487040.0,-1440178.0,[-0.00069241  0.00489274  0.          0.        ],[-19.992464]
39999,[-394.54797],834249949184.0,-1389027.875,[-0.00335058 -0.00257085  0.          0.        ],[19.659212]
40499,[-406.10034],1258213998592.0,-1496555.0,[0.00715294 0.00525573 0.         0.        ],[19.897316]
40999,[-361.23593],992342179840.0,-2056042.0,[ 0.00934282 -0.00722052  0.          0.        ],[18.766466]
41499,[-394.7929],2175815778304.0,-2228039.0,[-0.00976037 -0.00227319  0.          0.        ],[19.629957]
41999,[-44.879696],2286726414336.0,-2281815.5,[0.00891784 0.00049046 0.         0.        ],[-5.858554]
42499,[-52.76609],1736909389824.0,-3068307.5,[-0.00937584  0.00904472  0.          0.        ],[-6.440031]
42999,[-3.6968775],1680074997760.0,-2937237.5,[ 0.00135869 -0.00591611  0.          0.        ],[0.04748797]
43499,[-51.450172],2809488998400.0,-3783982.5,[-0.00531547  0.00639576  0.          0.        ],[-6.304093]
43999,[-4.217793],4046301691904.0,-3966033.0,[-0.00480664 -0.0054666   0.          0.        ],[-0.87187314]
44499,[-3.3807654],5236054818816.0,-3721593.0,[ 0.00026906 -0.00354112  0.          0.        ],[-0.6792042]
44999,[-4.8505187],5398396403712.0,-4491344.5,[-0.00589667  0.00620964  0.          0.        ],[-1.5897317]
45499,[-3.6860964],4046240088064.0,-5041658.5,[ 0.00103026 -0.0036894   0.          0.        ],[-1.1533366]
45999,[-3.5018802],4110647820288.0,-4998153.5,[0.00930353 0.00828145 0.         0.        ],[-0.78492475]
46499,[-43.463867],5351940292608.0,-5099477.0,[-0.0086851   0.00925628  0.          0.        ],[-5.952315]
46999,[-4.1217904],5115276165120.0,-6981597.0,[-0.00539704 -0.00189394  0.          0.        ],[-1.2531447]
47499,[-415.37997],4322337751040.0,-6695455.0,[-0.00706962 -0.00782929  0.          0.        ],[-19.998629]
47999,[-120.33718],9835399610368.0,-7057931.0,[-0.00196549 -0.00987381  0.          0.        ],[10.633744]
48499,[-470.3769],9304463638528.0,-8504818.0,[0.00582952 0.00553092 0.         0.        ],[19.999504]
48999,[-3.2096577],8272028893184.0,-8205564.5,[ 0.00816594 -0.0049164   0.          0.        ],[-0.79946876]
25499,[-380.98093],24709.078125,-844.1377563476562,[-0.00343888  0.0035699   0.          0.        ],[17.728569]
25999,[-26.459913],17870.158203125,-1163.65625,[0.00350572 0.00469094 0.         0.        ],[-4.733253]
26499,[-30.30685],57045.6171875,-1566.926025390625,[-0.00926887 -0.00109544  0.          0.        ],[-4.690165]
26999,[-25.2144],117851.609375,-1630.28759765625,[0.00307136 0.00199702 0.         0.        ],[4.084529]
27499,[-14.869236],177744.078125,-2058.308349609375,[0.00480416 0.00654794 0.         0.        ],[3.2838333]
27999,[-55.62172],917066.875,-1928.569580078125,[-0.0071804  0.0044712  0.         0.       ],[-7.1447725]
28499,[-30.562426],1955959.125,-832.1070556640625,[0.00733208 0.00184907 0.         0.        ],[4.934589]
28999,[-8.64594],5658551.0,1466.933349609375,[ 0.0080292  -0.00144447  0.          0.        ],[-2.7910743]
29499,[-7.7633433],13478176.0,5090.45068359375,[ 0.00750844 -0.00524499  0.          0.        ],[0.7266631]
29999,[-25.823885],73642256.0,7340.455078125,[-0.00851777 -0.00853737  0.          0.        ],[-4.978607]
30499,[-22.26115],206789088.0,5374.25390625,[0.00586607 0.00438997 0.         0.        ],[3.6231737]
30999,[-7.123087],403462560.0,11267.953125,[0.00810701 0.0069729  0.         0.        ],[1.1375962]
31499,[-2.9650009],821989056.0,27589.44140625,[-0.00261256  0.00913381  0.          0.        ],[0.40564585]
31999,[-10.563236],2248053504.0,28629.3046875,[-0.00180686  0.00436499  0.          0.        ],[1.7197955]
32499,[-62.528263],3099873024.0,62300.34375,[ 6.25677533e-03 -4.38634801e-05  0.00000000e+00  0.00000000e+00],[7.307211]
32999,[-7.2820377],6528219136.0,18503.779296875,[ 0.00975991 -0.00737818  0.          0.        ],[0.903659]
33499,[-231.25145],13470647296.0,12113.623046875,[ 0.00319475 -0.00906428  0.          0.        ],[14.927106]
33999,[-394.03177],17989320704.0,-34318.5,[ 0.00441516 -0.00109185  0.          0.        ],[19.57082]
34499,[-78.120346],32639430656.0,46485.15625,[0.00304646 0.00943217 0.         0.        ],[8.470684]
34999,[-399.95895],61617541120.0,31988.265625,[ 0.00359974 -0.00278191  0.          0.        ],[19.809086]
35499,[-361.15073],37095428096.0,-101016.46875,[0.00048477 0.00167389 0.         0.        ],[18.804892]
35999,[-440.79395],84863516672.0,-59641.578125,[0.00021783 0.00789945 0.         0.        ],[-19.428226]
36499,[-434.27994],94712586240.0,-270875.0625,[ 0.00029931 -0.00426623  0.          0.        ],[-19.955523]
36999,[-409.3642],140274401280.0,-462133.03125,[-0.00979214  0.00531068  0.          0.        ],[19.99667]
37499,[-407.3363],237068058624.0,-626497.5625,[-0.0089391   0.00946943  0.          0.        ],[19.936852]
37999,[-409.7947],377897680896.0,-480301.375,[ 0.00815787 -0.00319621  0.          0.        ],[19.999779]
38499,[-404.0106],278459252736.0,-648391.0,[ 0.00422542 -0.00993182  0.          0.        ],[19.914854]
38999,[-384.9808],340508082176.0,-799886.8125,[ 0.00020624 -0.00445199  0.          0.        ],[19.341152]
39499,[-456.87146],737459437568.0,-983536.75,[-0.00392452 -0.00582113  0.          0.        ],[-19.960426]
39999,[-409.62488],508496117760.0,-1158317.75,[-0.00926139 -0.00780447  0.          0.        ],[19.998814]
40499,[-427.65967],601037602816.0,-1330306.875,[-0.00681195 -0.00603994  0.          0.        ],[19.974018]
40999,[-408.2018],764992159744.0,-1238792.75,[-0.0020412  0.0049904  0.         0.       ],[-19.555552]
41499,[-451.96692],1187601973248.0,-2033298.875,[-0.00527946 -0.00387685  0.          0.        ],[-19.840738]
41999,[-410.3184],1279719243776.0,-1625592.25,[0.00454826 0.00666713 0.         0.        ],[19.975582]
42499,[-24.131763],1799069368320.0,-2168850.0,[0.00978062 0.00802293 0.         0.        ],[3.9700894]
42999,[-16.312088],986942865408.0,-2779227.0,[ 0.0091221  -0.00875854  0.          0.        ],[2.8564458]
43499,[-430.9777],1423114240000.0,-2788086.0,[ 0.00038509 -0.00536241  0.          0.        ],[-19.694561]
43999,[-293.6922],1867900649472.0,-2429965.5,[-0.00657045 -0.00191854  0.          0.        ],[16.87249]
44499,[-352.4539],2480547037184.0,-2621419.5,[-0.00312467  0.00147024  0.          0.        ],[-18.02094]
44999,[-409.3879],2588939386880.0,-3474831.0,[-0.00916272  0.00726712  0.          0.        ],[-18.851486]
45499,[-36.950314],2824002338816.0,-4046017.75,[-0.00727896  0.0099001   0.          0.        ],[-5.2631373]
45999,[-3.006724],2387316047872.0,-4232299.0,[0.0058369  0.00072755 0.         0.        ],[-0.9014108]
46499,[-120.12356],3169509179392.0,-4957474.0,[-0.00195668  0.0052116   0.          0.        ],[10.64375]
46999,[-121.827835],4773033017344.0,-4781132.5,[-0.00545862 -0.00522492  0.          0.        ],[10.658222]
47499,[-74.32232],4834091597824.0,-5187262.0,[0.00665383 0.00545185 0.         0.        ],[-7.7407875]
47999,[-120.91656],4751305474048.0,-5482133.5,[ 0.00513362 -0.0005864   0.          0.        ],[10.656427]
48499,[-453.92953],7122887639040.0,-5770029.5,[ 0.00242627 -0.00769842  0.          0.        ],[-19.985807]
48999,[-110.46866],5757941579776.0,-6924340.5,[-0.00793106 -0.00594691  0.          0.        ],[10.104403]
49499,[-123.00449],10493149315072.0,-6784334.0,[0.0058163  0.00716925 0.         0.        ],[10.736732]
49999,[-108.362305],6959100067840.0,-8696310.0,[-0.00146375 -0.00655052  0.          0.        ],[10.141796]
50499,[-112.17886],6399188271104.0,-9203298.0,[0.00731735 0.00789369 0.         0.        ],[10.266704]
50999,[-112.70246],11585714126848.0,-8624862.0,[-0.00258298  0.00420684  0.          0.        ],[10.288549]
51499,[-109.719376],12246027599872.0,-8304107.0,[-0.00309511 -0.00770055  0.          0.        ],[10.193863]
51999,[-114.96337],11844708204544.0,-10528568.0,[-0.00823453  0.00098314  0.          0.        ],[10.395823]
52499,[-121.00942],10331564802048.0,-10201854.0,[-9.63604891e-05  6.60613265e-04  0.00000000e+00  0.00000000e+00],[10.667586]
52999,[-117.90875],14355287506944.0,-11337312.0,[0.00845436 0.0095693  0.         0.        ],[10.526125]
53499,[-108.456955],12089524486144.0,-10109376.0,[ 4.51623234e-03 -1.38767267e-06  0.00000000e+00  0.00000000e+00],[10.100575]
53999,[-9.713616],23037751590912.0,-12158458.0,[-0.00628405 -0.00968749  0.          0.        ],[-2.9389975]
54499,[-413.4379],15240797356032.0,-12997674.0,[-0.00808804  0.00811499  0.          0.        ],[-19.908916]
54999,[-11.007839],13775572828160.0,-15059894.0,[ 0.00442613 -0.00547663  0.          0.        ],[-1.2108586]
55499,[-30.948914],14009882378240.0,-14166047.0,[-0.00370978 -0.00218832  0.          0.        ],[-4.738905]
55999,[-7.553419],14629665243136.0,-15197418.0,[ 0.00934649 -0.00096393  0.          0.        ],[0.3047364]
56499,[-7.976245],17529050234880.0,-15312242.0,[ 0.00828064 -0.00396051  0.          0.        ],[0.22973782]
56999,[-195.28372],23107943268352.0,-15247814.0,[-0.00375154 -0.00992972  0.          0.        ],[-13.632143]
57499,[-444.47723],16047349432320.0,-17634576.0,[ 0.00840174 -0.00740154  0.          0.        ],[-19.999962]
57999,[-5.373871],13864356806656.0,-16801136.0,[0.00020435 0.00587096 0.         0.        ],[1.0223972]
58499,[-7.842473],22997712764928.0,-18382904.0,[-0.0034116  -0.00156927  0.          0.        ],[0.7965455]
58999,[-8.958729],21634085814272.0,-18093440.0,[-0.00203998  0.00440558  0.          0.        ],[0.19944754]
59499,[-408.45187],19388191211520.0,-20887756.0,[0.00255532 0.00772991 0.         0.        ],[-19.96977]
59999,[-8.385339],49427729350656.0,-20435376.0,[0.00211296 0.0055616  0.         0.        ],[-0.0038167]
60499,[-408.9181],41504366133248.0,-20224606.0,[-0.00228941 -0.00872021  0.          0.        ],[-19.98961]
60999,[-408.15173],49481982672896.0,-23273352.0,[0.00378386 0.00386853 0.         0.        ],[-19.999855]
61499,[-408.58594],68873772597248.0,-24738850.0,[-0.00429652 -0.00293069  0.          0.        ],[-19.999952]
61999,[-407.4703],29512272183296.0,-27069964.0,[-0.00631663 -0.00310747  0.          0.        ],[-19.99999]
62499,[-6.8931117],57436505374720.0,-23292562.0,[-0.00850544  0.0067279   0.          0.        ],[1.4658189]
62999,[-408.98642],37462785130496.0,-27944628.0,[ 0.00703503 -0.00835693  0.          0.        ],[-20.]
63499,[-6.928278],73664661815296.0,-22194818.0,[ 0.00967545 -0.00146372  0.          0.        ],[1.4281046]
63999,[-409.84515],51191056695296.0,-29761176.0,[0.00185714 0.00364669 0.         0.        ],[-20.]
64499,[-6.3400373],52894141251584.0,-28802540.0,[-0.00177647 -0.00339748  0.          0.        ],[1.649575]
64999,[-6.549911],80332925698048.0,-28822100.0,[-0.00418489 -0.00081843  0.          0.        ],[1.4440511]
65499,[-459.71213],94442832789504.0,-31345462.0,[0.00312511 0.00076941 0.         0.        ],[20.]
65999,[-412.42587],48187549155328.0,-31837580.0,[0.00978272 0.00855751 0.         0.        ],[-20.]
66499,[-18.537476],65583039119360.0,-32417184.0,[ 0.0006688  -0.00531489  0.          0.        ],[3.2975373]
66999,[-15.673525],60755638484992.0,-34841088.0,[0.00499449 0.00335196 0.         0.        ],[2.7778242]
67499,[-412.31714],74596602609664.0,-36529760.0,[0.00859895 0.00894096 0.         0.        ],[-20.]
67999,[-409.69003],68876486311936.0,-38193324.0,[-0.00069834 -0.00496032  0.          0.        ],[-20.]
68499,[-414.21042],98406643007488.0,-35506264.0,[0.0003649  0.00348757 0.         0.        ],[-20.]
68999,[-412.60324],108526273822720.0,-37951144.0,[-0.00448313  0.00474422  0.          0.        ],[-20.]
69499,[-453.2425],126810041876480.0,-40598268.0,[-0.00827832 -0.00323016  0.          0.        ],[20.]
69999,[-452.95493],90062830174208.0,-40745144.0,[-0.00916724  0.00840694  0.          0.        ],[20.]
70499,[-10.28793],102578759139328.0,-41280096.0,[0.00158581 0.00263861 0.         0.        ],[-0.05005167]
70999,[-9.94422],44979145670656.0,-49330680.0,[-0.00865098 -0.00597076  0.          0.        ],[0.60394484]
71499,[-453.85095],72881249714176.0,-46153536.0,[ 0.00409786 -0.00069293  0.          0.        ],[20.]
71999,[-449.2356],171933647765504.0,-45595736.0,[-0.00566617 -0.00127923  0.          0.        ],[20.]
72499,[-11.190036],198716677947392.0,-43943792.0,[0.00487173 0.00230517 0.         0.        ],[0.01289377]
72999,[-423.2052],88006824296448.0,-43158836.0,[0.00179644 0.00752615 0.         0.        ],[-20.]
73499,[-425.56525],142771323142144.0,-44995544.0,[ 0.00485182 -0.00630278  0.          0.        ],[-20.]
73999,[-423.54324],217967258238976.0,-52859048.0,[0.00350219 0.00925708 0.         0.        ],[-20.]
74499,[-434.9447],235468545327104.0,-52321544.0,[ 0.00996534 -0.00916523  0.          0.        ],[20.]
74999,[-427.63217],133773475708928.0,-51443168.0,[-0.00639714 -0.009688    0.          0.        ],[-20.]
75499,[-421.9254],166139401338880.0,-51388696.0,[-0.00500633 -0.00683978  0.          0.        ],[-20.]
75999,[-427.45346],160711770636288.0,-50087664.0,[-0.00683193  0.00652686  0.          0.        ],[-20.]
76499,[-423.58386],159696480632832.0,-49895700.0,[ 0.00515596 -0.00729342  0.          0.        ],[-19.999998]
76999,[-426.01996],145650159190016.0,-57462836.0,[0.00951869 0.00686852 0.         0.        ],[-20.]
77499,[-423.53995],186839516315648.0,-55701208.0,[ 0.00624204 -0.00272888  0.          0.        ],[-20.]
77999,[-428.1123],248065063649280.0,-59331520.0,[-0.00669621  0.00624212  0.          0.        ],[-19.999908]
78499,[-428.5861],121727510118400.0,-62420608.0,[-0.00312116 -0.00563501  0.          0.        ],[-20.]
78999,[-69.07295],182861604847616.0,-62641544.0,[-0.00361355  0.00022353  0.          0.        ],[8.031721]
79499,[-19.806484],125061646254080.0,-56372560.0,[0.00599827 0.00217271 0.         0.        ],[-2.1252813]
79999,[-227.00563],220491876925440.0,-67110608.0,[-0.00455553  0.00555833  0.          0.        ],[13.587378]
80499,[-151.18881],222880147177472.0,-59907512.0,[ 0.00523851 -0.00136664  0.          0.        ],[10.643492]
80999,[-164.94212],188928883687424.0,-70457008.0,[-0.00876126  0.00834814  0.          0.        ],[11.18615]
81499,[-145.04825],249113538985984.0,-72818072.0,[0.00105423 0.00224759 0.         0.        ],[10.343615]
81999,[-416.01187],227151727034368.0,-70430096.0,[-0.00953231  0.00426355  0.          0.        ],[-19.999983]
82499,[-16.987564],221157731074048.0,-71220096.0,[ 0.00849922 -0.003737    0.          0.        ],[3.2245712]
82999,[-170.49034],353686932946944.0,-76963600.0,[-0.00590166  0.00078715  0.          0.        ],[-12.473641]
83499,[-35.756],147213879607296.0,-75362080.0,[-0.00109035  0.00852236  0.          0.        ],[-5.0808005]
83999,[-26.476366],152066001469440.0,-77629776.0,[0.00543113 0.00170401 0.         0.        ],[-3.9858296]
84499,[-187.6002],323120053354496.0,-76123744.0,[0.00192746 0.00924802 0.         0.        ],[-13.081599]
84999,[-39.20602],615183600844800.0,-80215440.0,[-0.00971085 -0.0091486   0.          0.        ],[5.4941087]
85499,[-16.448914],422471438172160.0,-78853432.0,[ 0.00154733 -0.00430507  0.          0.        ],[3.331255]
85999,[-166.34392],275821944111104.0,-83157776.0,[ 0.00180365 -0.00044973  0.          0.        ],[-12.331848]
